"","ISO","date_sick_month","date_sick_year","count"
"11559",47,3,2012,1
"11560",47,6,2012,6
"11561",47,8,2012,2
"11562",47,10,2012,1
"11563",47,11,2012,3
"11564",48,2,2012,1
"11565",48,3,2012,3
"11566",48,4,2012,5
"11567",48,5,2012,15
"11568",48,6,2012,32
"11569",48,7,2012,21
"11570",48,8,2012,21
"11571",48,9,2012,11
"11572",48,10,2012,8
"11573",48,11,2012,12
"11574",48,12,2012,2
"11575",49,1,2012,1
"11576",49,2,2012,1
"11577",49,4,2012,5
"11578",49,5,2012,4
"11579",49,6,2012,18
"11580",49,7,2012,12
"11581",49,8,2012,21
"11582",49,9,2012,12
"11583",49,10,2012,10
"11584",49,11,2012,9
"11585",49,12,2012,5
"11586",50,1,2012,7
"11587",50,2,2012,7
"11588",50,3,2012,1
"11589",50,4,2012,6
"11590",50,5,2012,17
"11591",50,6,2012,64
"11592",50,7,2012,82
"11593",50,8,2012,108
"11594",50,9,2012,102
"11595",50,10,2012,94
"11596",50,11,2012,60
"11597",50,12,2012,20
"11598",51,2,2012,1
"11599",51,3,2012,1
"11600",51,5,2012,1
"11601",51,6,2012,2
"11602",51,8,2012,1
"11603",51,9,2012,5
"11604",51,10,2012,4
"11605",51,11,2012,17
"11606",51,12,2012,7
"11607",52,1,2012,1
"11608",52,2,2012,1
"11609",52,3,2012,1
"11610",52,4,2012,1
"11611",52,5,2012,2
"11612",52,6,2012,7
"11613",52,7,2012,8
"11614",52,8,2012,13
"11615",52,9,2012,3
"11616",52,10,2012,8
"11617",52,11,2012,11
"11618",52,12,2012,4
"11619",53,1,2012,1
"11620",53,3,2012,2
"11621",53,4,2012,4
"11622",53,5,2012,17
"11623",53,6,2012,19
"11624",53,7,2012,30
"11625",53,8,2012,15
"11626",53,9,2012,13
"11627",53,10,2012,8
"11628",53,11,2012,9
"11629",53,12,2012,8
"11630",54,4,2012,4
"11631",54,5,2012,10
"11632",54,6,2012,41
"11633",54,7,2012,46
"11634",54,8,2012,37
"11635",54,9,2012,8
"11636",54,10,2012,3
"11637",54,11,2012,5
"11638",55,3,2012,1
"11639",55,4,2012,1
"11640",55,5,2012,10
"11641",55,6,2012,8
"11642",55,7,2012,10
"11643",55,8,2012,6
"11644",55,9,2012,4
"11645",55,10,2012,7
"11646",55,11,2012,8
"11647",55,12,2012,6
"11648",56,4,2012,1
"11649",56,5,2012,5
"11650",56,6,2012,5
"11651",56,7,2012,7
"11652",56,8,2012,6
"11653",56,9,2012,7
"11654",56,10,2012,3
"11655",56,11,2012,7
"11656",56,12,2012,2
"11657",57,1,2012,2
"11658",57,2,2012,1
"11659",57,4,2012,2
"11660",57,5,2012,7
"11661",57,6,2012,52
"11662",57,7,2012,79
"11663",57,8,2012,115
"11664",57,9,2012,92
"11665",57,10,2012,50
"11666",57,11,2012,58
"11667",57,12,2012,49
"11668",58,5,2012,3
"11669",58,6,2012,6
"11670",58,7,2012,14
"11671",58,8,2012,5
"11672",58,9,2012,18
"11673",58,10,2012,12
"11674",58,11,2012,4
"11675",58,12,2012,4
"11676",60,1,2012,12
"11677",60,2,2012,12
"11678",60,3,2012,15
"11679",60,4,2012,22
"11680",60,5,2012,21
"11681",60,6,2012,105
"11682",60,7,2012,115
"11683",60,8,2012,136
"11684",60,9,2012,145
"11685",60,10,2012,222
"11686",60,11,2012,216
"11687",60,12,2012,138
"11688",61,1,2012,9
"11689",61,2,2012,5
"11690",61,3,2012,3
"11691",61,4,2012,18
"11692",61,5,2012,23
"11693",61,6,2012,48
"11694",61,7,2012,33
"11695",61,8,2012,41
"11696",61,9,2012,19
"11697",61,10,2012,35
"11698",61,11,2012,22
"11699",61,12,2012,14
"11700",62,1,2012,14
"11701",62,2,2012,18
"11702",62,3,2012,32
"11703",62,4,2012,36
"11704",62,5,2012,34
"11705",62,6,2012,62
"11706",62,7,2012,95
"11707",62,8,2012,68
"11708",62,9,2012,60
"11709",62,10,2012,75
"11710",62,11,2012,49
"11711",62,12,2012,20
"11712",63,1,2012,10
"11713",63,2,2012,6
"11714",63,3,2012,3
"11715",63,4,2012,3
"11716",63,5,2012,9
"11717",63,6,2012,43
"11718",63,7,2012,54
"11719",63,8,2012,42
"11720",63,9,2012,24
"11721",63,10,2012,26
"11722",63,11,2012,22
"11723",63,12,2012,5
"11724",64,1,2012,10
"11725",64,2,2012,6
"11726",64,3,2012,6
"11727",64,4,2012,8
"11728",64,5,2012,10
"11729",64,6,2012,24
"11730",64,7,2012,29
"11731",64,8,2012,34
"11732",64,9,2012,27
"11733",64,10,2012,17
"11734",64,11,2012,18
"11735",64,12,2012,10
"11736",65,1,2012,11
"11737",65,2,2012,6
"11738",65,3,2012,15
"11739",65,4,2012,29
"11740",65,5,2012,32
"11741",65,6,2012,52
"11742",65,7,2012,52
"11743",65,8,2012,70
"11744",65,9,2012,58
"11745",65,10,2012,64
"11746",65,11,2012,41
"11747",65,12,2012,33
"11748",66,1,2012,5
"11749",66,2,2012,10
"11750",66,3,2012,16
"11751",66,4,2012,3
"11752",66,5,2012,12
"11753",66,6,2012,27
"11754",66,7,2012,26
"11755",66,8,2012,48
"11756",66,9,2012,32
"11757",66,10,2012,25
"11758",66,11,2012,23
"11759",66,12,2012,6
"11760",67,1,2012,5
"11761",67,2,2012,9
"11762",67,3,2012,19
"11763",67,4,2012,14
"11764",67,5,2012,46
"11765",67,6,2012,44
"11766",67,7,2012,39
"11767",67,8,2012,42
"11768",67,9,2012,39
"11769",67,10,2012,31
"11770",67,11,2012,28
"11771",67,12,2012,18
"11772",70,1,2012,46
"11773",70,2,2012,45
"11774",70,3,2012,38
"11775",70,4,2012,47
"11776",70,5,2012,41
"11777",70,6,2012,49
"11778",70,7,2012,68
"11779",70,8,2012,60
"11780",70,9,2012,84
"11781",70,10,2012,88
"11782",70,11,2012,85
"11783",70,12,2012,36
"11784",71,1,2012,20
"11785",71,2,2012,30
"11786",71,3,2012,17
"11787",71,4,2012,25
"11788",71,5,2012,31
"11789",71,6,2012,60
"11790",71,7,2012,76
"11791",71,8,2012,65
"11792",71,9,2012,80
"11793",71,10,2012,96
"11794",71,11,2012,70
"11795",71,12,2012,30
"11796",72,1,2012,32
"11797",72,2,2012,34
"11798",72,3,2012,29
"11799",72,4,2012,32
"11800",72,5,2012,14
"11801",72,6,2012,16
"11802",72,7,2012,22
"11803",72,8,2012,28
"11804",72,9,2012,38
"11805",72,10,2012,38
"11806",72,11,2012,46
"11807",72,12,2012,42
"11808",73,1,2012,41
"11809",73,2,2012,16
"11810",73,3,2012,26
"11811",73,4,2012,28
"11812",73,5,2012,19
"11813",73,6,2012,37
"11814",73,7,2012,39
"11815",73,8,2012,70
"11816",73,9,2012,133
"11817",73,10,2012,97
"11818",73,11,2012,110
"11819",73,12,2012,79
"11820",74,1,2012,41
"11821",74,2,2012,30
"11822",74,3,2012,31
"11823",74,4,2012,23
"11824",74,5,2012,32
"11825",74,6,2012,31
"11826",74,7,2012,49
"11827",74,8,2012,53
"11828",74,9,2012,56
"11829",74,10,2012,112
"11830",74,11,2012,110
"11831",74,12,2012,98
"11832",75,1,2012,7
"11833",75,2,2012,6
"11834",75,4,2012,4
"11835",75,5,2012,4
"11836",75,6,2012,2
"11837",75,7,2012,4
"11838",75,8,2012,6
"11839",75,9,2012,4
"11840",75,10,2012,6
"11841",75,11,2012,15
"11842",75,12,2012,8
"11843",76,1,2012,12
"11844",76,2,2012,5
"11845",76,3,2012,8
"11846",76,4,2012,15
"11847",76,5,2012,10
"11848",76,6,2012,29
"11849",76,7,2012,11
"11850",76,8,2012,19
"11851",76,9,2012,18
"11852",76,10,2012,17
"11853",76,11,2012,19
"11854",76,12,2012,15
"11855",77,1,2012,7
"11856",77,2,2012,4
"11857",77,3,2012,7
"11858",77,4,2012,17
"11859",77,5,2012,17
"11860",77,6,2012,19
"11861",77,7,2012,29
"11862",77,8,2012,22
"11863",77,9,2012,21
"11864",77,10,2012,21
"11865",77,11,2012,21
"11866",77,12,2012,19
"11867",80,1,2012,25
"11868",80,2,2012,21
"11869",80,3,2012,19
"11870",80,4,2012,30
"11871",80,5,2012,47
"11872",80,6,2012,75
"11873",80,7,2012,80
"11874",80,8,2012,140
"11875",80,9,2012,179
"11876",80,10,2012,120
"11877",80,11,2012,177
"11878",80,12,2012,151
"11879",81,1,2012,50
"11880",81,2,2012,51
"11881",81,3,2012,109
"11882",81,4,2012,168
"11883",81,5,2012,173
"11884",81,6,2012,106
"11885",81,7,2012,93
"11886",81,8,2012,66
"11887",81,9,2012,64
"11888",81,10,2012,59
"11889",81,11,2012,81
"11890",81,12,2012,67
"11891",82,1,2012,12
"11892",82,2,2012,13
"11893",82,3,2012,23
"11894",82,4,2012,40
"11895",82,5,2012,40
"11896",82,6,2012,33
"11897",82,7,2012,38
"11898",82,8,2012,30
"11899",82,9,2012,12
"11900",82,10,2012,27
"11901",82,11,2012,33
"11902",82,12,2012,56
"11903",83,1,2012,12
"11904",83,2,2012,16
"11905",83,3,2012,21
"11906",83,4,2012,30
"11907",83,5,2012,37
"11908",83,6,2012,24
"11909",83,7,2012,14
"11910",83,8,2012,19
"11911",83,9,2012,4
"11912",83,10,2012,6
"11913",83,11,2012,15
"11914",83,12,2012,9
"11915",84,1,2012,1
"11916",84,2,2012,1
"11917",84,3,2012,5
"11918",84,4,2012,4
"11919",84,5,2012,11
"11920",84,6,2012,9
"11921",84,7,2012,14
"11922",84,8,2012,6
"11923",84,9,2012,7
"11924",84,10,2012,12
"11925",84,11,2012,17
"11926",84,12,2012,15
"11927",85,1,2012,2
"11928",85,2,2012,6
"11929",85,3,2012,17
"11930",85,4,2012,8
"11931",85,5,2012,5
"11932",85,6,2012,14
"11933",85,7,2012,6
"11934",85,8,2012,4
"11935",85,9,2012,4
"11936",85,10,2012,4
"11937",85,11,2012,3
"11938",85,12,2012,2
"11939",86,1,2012,3
"11940",86,2,2012,10
"11941",86,3,2012,9
"11942",86,4,2012,11
"11943",86,5,2012,37
"11944",86,6,2012,30
"11945",86,7,2012,51
"11946",86,8,2012,46
"11947",86,9,2012,19
"11948",86,10,2012,19
"11949",86,11,2012,18
"11950",86,12,2012,14
"11951",90,1,2012,37
"11952",90,2,2012,53
"11953",90,3,2012,40
"11954",90,4,2012,84
"11955",90,5,2012,130
"11956",90,6,2012,108
"11957",90,7,2012,130
"11958",90,8,2012,83
"11959",90,9,2012,96
"11960",90,10,2012,208
"11961",90,11,2012,366
"11962",90,12,2012,366
"11963",91,1,2012,19
"11964",91,2,2012,23
"11965",91,3,2012,25
"11966",91,4,2012,33
"11967",91,5,2012,30
"11968",91,6,2012,17
"11969",91,7,2012,4
"11970",91,8,2012,8
"11971",91,9,2012,3
"11972",91,10,2012,8
"11973",91,11,2012,10
"11974",91,12,2012,2
"11975",92,1,2012,20
"11976",92,2,2012,21
"11977",92,3,2012,23
"11978",92,4,2012,52
"11979",92,5,2012,86
"11980",92,6,2012,89
"11981",92,7,2012,51
"11982",92,8,2012,61
"11983",92,9,2012,31
"11984",92,10,2012,44
"11985",92,11,2012,53
"11986",92,12,2012,53
"11987",93,1,2012,10
"11988",93,2,2012,13
"11989",93,3,2012,5
"11990",93,4,2012,12
"11991",93,5,2012,32
"11992",93,6,2012,31
"11993",93,7,2012,19
"11994",93,8,2012,16
"11995",93,9,2012,22
"11996",93,10,2012,30
"11997",93,11,2012,64
"11998",93,12,2012,60
"11999",94,1,2012,2
"12000",94,2,2012,11
"12001",94,3,2012,4
"12002",94,4,2012,11
"12003",94,5,2012,15
"12004",94,6,2012,13
"12005",94,7,2012,22
"12006",94,8,2012,15
"12007",94,9,2012,12
"12008",94,10,2012,15
"12009",94,11,2012,42
"12010",94,12,2012,54
"12011",95,1,2012,1
"12012",95,2,2012,2
"12013",95,3,2012,3
"12014",95,4,2012,2
"12015",95,5,2012,4
"12016",95,6,2012,7
"12017",95,7,2012,6
"12018",95,8,2012,10
"12019",95,9,2012,5
"12020",95,10,2012,12
"12021",95,11,2012,14
"12022",95,12,2012,10
"12023",96,1,2012,6
"12024",96,2,2012,11
"12025",96,3,2012,11
"12026",96,4,2012,4
"12027",96,5,2012,11
"12028",96,6,2012,19
"12029",96,7,2012,16
"12030",96,8,2012,21
"12031",96,9,2012,13
"12032",96,10,2012,23
"12033",96,11,2012,33
"12034",96,12,2012,39
"12035",10,1,2013,928
"12036",10,2,2013,473
"12037",10,3,2013,348
"12038",10,4,2013,340
"12039",10,5,2013,360
"12040",10,6,2013,610
"12041",10,7,2013,1115
"12042",10,8,2013,1177
"12043",10,9,2013,923
"12044",10,10,2013,929
"12045",10,11,2013,933
"12046",10,12,2013,496
"12047",11,1,2013,111
"12048",11,2,2013,66
"12049",11,3,2013,100
"12050",11,4,2013,69
"12051",11,5,2013,90
"12052",11,6,2013,31
"12053",11,7,2013,70
"12054",11,8,2013,102
"12055",11,9,2013,85
"12056",11,10,2013,89
"12057",11,11,2013,85
"12058",11,12,2013,43
"12059",12,1,2013,57
"12060",12,2,2013,47
"12061",12,3,2013,53
"12062",12,4,2013,27
"12063",12,5,2013,25
"12064",12,6,2013,34
"12065",12,7,2013,58
"12066",12,8,2013,112
"12067",12,9,2013,93
"12068",12,10,2013,76
"12069",12,11,2013,53
"12070",12,12,2013,42
"12071",13,1,2013,56
"12072",13,2,2013,42
"12073",13,3,2013,53
"12074",13,4,2013,41
"12075",13,5,2013,48
"12076",13,6,2013,59
"12077",13,7,2013,92
"12078",13,8,2013,81
"12079",13,9,2013,44
"12080",13,10,2013,40
"12081",13,11,2013,30
"12082",13,12,2013,12
"12083",14,1,2013,69
"12084",14,2,2013,59
"12085",14,3,2013,45
"12086",14,4,2013,27
"12087",14,5,2013,16
"12088",14,6,2013,29
"12089",14,7,2013,47
"12090",14,8,2013,62
"12091",14,9,2013,51
"12092",14,10,2013,31
"12093",14,11,2013,21
"12094",14,12,2013,23
"12095",15,1,2013,8
"12096",15,2,2013,7
"12097",15,3,2013,7
"12098",15,4,2013,12
"12099",15,5,2013,15
"12100",15,6,2013,6
"12101",15,7,2013,5
"12102",15,8,2013,11
"12103",15,9,2013,3
"12104",15,10,2013,7
"12105",15,11,2013,3
"12106",15,12,2013,1
"12107",16,1,2013,32
"12108",16,2,2013,28
"12109",16,3,2013,19
"12110",16,4,2013,7
"12111",16,5,2013,22
"12112",16,6,2013,37
"12113",16,7,2013,58
"12114",16,8,2013,33
"12115",16,9,2013,20
"12116",16,10,2013,26
"12117",16,11,2013,28
"12118",16,12,2013,16
"12119",17,1,2013,6
"12120",17,2,2013,3
"12121",17,3,2013,11
"12122",17,4,2013,3
"12123",17,5,2013,3
"12124",17,6,2013,24
"12125",17,7,2013,15
"12126",17,8,2013,7
"12127",17,9,2013,3
"12128",17,12,2013,1
"12129",18,1,2013,22
"12130",18,2,2013,12
"12131",18,3,2013,22
"12132",18,4,2013,17
"12133",18,5,2013,19
"12134",18,6,2013,34
"12135",18,7,2013,48
"12136",18,8,2013,9
"12137",18,9,2013,1
"12138",18,10,2013,5
"12139",18,11,2013,1
"12140",18,12,2013,1
"12141",19,1,2013,19
"12142",19,2,2013,10
"12143",19,3,2013,16
"12144",19,4,2013,12
"12145",19,5,2013,18
"12146",19,6,2013,17
"12147",19,7,2013,68
"12148",19,8,2013,104
"12149",19,9,2013,50
"12150",19,10,2013,35
"12151",19,11,2013,29
"12152",19,12,2013,17
"12153",20,1,2013,105
"12154",20,2,2013,75
"12155",20,3,2013,80
"12156",20,4,2013,107
"12157",20,5,2013,115
"12158",20,6,2013,177
"12159",20,7,2013,150
"12160",20,8,2013,236
"12161",20,9,2013,159
"12162",20,10,2013,121
"12163",20,11,2013,92
"12164",20,12,2013,37
"12165",21,1,2013,116
"12166",21,2,2013,64
"12167",21,3,2013,89
"12168",21,4,2013,64
"12169",21,5,2013,70
"12170",21,6,2013,106
"12171",21,7,2013,136
"12172",21,8,2013,127
"12173",21,9,2013,78
"12174",21,10,2013,51
"12175",21,11,2013,58
"12176",21,12,2013,23
"12177",22,1,2013,14
"12178",22,2,2013,14
"12179",22,3,2013,32
"12180",22,4,2013,38
"12181",22,5,2013,81
"12182",22,6,2013,127
"12183",22,7,2013,130
"12184",22,8,2013,81
"12185",22,9,2013,40
"12186",22,10,2013,25
"12187",22,11,2013,20
"12188",22,12,2013,5
"12189",23,1,2013,10
"12190",23,2,2013,5
"12191",23,3,2013,19
"12192",23,4,2013,22
"12193",23,5,2013,58
"12194",23,6,2013,36
"12195",23,7,2013,20
"12196",23,8,2013,10
"12197",23,9,2013,3
"12198",23,10,2013,6
"12199",23,11,2013,6
"12200",23,12,2013,4
"12201",24,1,2013,23
"12202",24,2,2013,15
"12203",24,3,2013,27
"12204",24,4,2013,20
"12205",24,5,2013,33
"12206",24,6,2013,54
"12207",24,7,2013,58
"12208",24,8,2013,56
"12209",24,9,2013,44
"12210",24,10,2013,25
"12211",24,11,2013,18
"12212",24,12,2013,5
"12213",25,1,2013,10
"12214",25,2,2013,6
"12215",25,3,2013,16
"12216",25,4,2013,18
"12217",25,5,2013,37
"12218",25,6,2013,56
"12219",25,7,2013,70
"12220",25,8,2013,58
"12221",25,9,2013,21
"12222",25,10,2013,7
"12223",25,11,2013,4
"12224",26,1,2013,2
"12225",26,2,2013,6
"12226",26,3,2013,4
"12227",26,4,2013,3
"12228",26,5,2013,5
"12229",26,6,2013,15
"12230",26,7,2013,15
"12231",26,8,2013,10
"12232",26,9,2013,3
"12233",26,10,2013,3
"12234",27,1,2013,6
"12235",27,2,2013,8
"12236",27,3,2013,14
"12237",27,4,2013,10
"12238",27,5,2013,31
"12239",27,6,2013,41
"12240",27,7,2013,52
"12241",27,8,2013,51
"12242",27,9,2013,25
"12243",27,10,2013,14
"12244",27,11,2013,5
"12245",27,12,2013,2
"12246",30,1,2013,150
"12247",30,2,2013,130
"12248",30,3,2013,212
"12249",30,4,2013,204
"12250",30,5,2013,352
"12251",30,6,2013,724
"12252",30,7,2013,892
"12253",30,8,2013,684
"12254",30,9,2013,366
"12255",30,10,2013,159
"12256",30,11,2013,54
"12257",30,12,2013,14
"12258",31,1,2013,52
"12259",31,2,2013,62
"12260",31,3,2013,97
"12261",31,4,2013,94
"12262",31,5,2013,140
"12263",31,6,2013,292
"12264",31,7,2013,318
"12265",31,8,2013,230
"12266",31,9,2013,182
"12267",31,10,2013,58
"12268",31,11,2013,34
"12269",31,12,2013,1
"12270",32,1,2013,93
"12271",32,2,2013,63
"12272",32,3,2013,116
"12273",32,4,2013,110
"12274",32,5,2013,74
"12275",32,6,2013,224
"12276",32,7,2013,283
"12277",32,8,2013,182
"12278",32,9,2013,85
"12279",32,10,2013,22
"12280",32,11,2013,12
"12281",33,1,2013,34
"12282",33,2,2013,30
"12283",33,3,2013,59
"12284",33,4,2013,93
"12285",33,5,2013,196
"12286",33,6,2013,369
"12287",33,7,2013,316
"12288",33,8,2013,208
"12289",33,9,2013,89
"12290",33,10,2013,39
"12291",33,11,2013,12
"12292",33,12,2013,5
"12293",34,1,2013,48
"12294",34,2,2013,60
"12295",34,3,2013,124
"12296",34,4,2013,115
"12297",34,5,2013,172
"12298",34,6,2013,283
"12299",34,7,2013,175
"12300",34,8,2013,100
"12301",34,9,2013,31
"12302",34,10,2013,23
"12303",34,11,2013,11
"12304",34,12,2013,6
"12305",35,1,2013,12
"12306",35,2,2013,14
"12307",35,3,2013,8
"12308",35,4,2013,11
"12309",35,5,2013,43
"12310",35,6,2013,91
"12311",35,7,2013,92
"12312",35,8,2013,46
"12313",35,9,2013,32
"12314",35,10,2013,16
"12315",36,1,2013,29
"12316",36,2,2013,23
"12317",36,3,2013,55
"12318",36,4,2013,56
"12319",36,5,2013,62
"12320",36,6,2013,126
"12321",36,7,2013,143
"12322",36,8,2013,126
"12323",36,9,2013,58
"12324",36,10,2013,18
"12325",36,11,2013,15
"12326",36,12,2013,3
"12327",37,1,2013,5
"12328",37,2,2013,7
"12329",37,3,2013,2
"12330",37,4,2013,20
"12331",37,5,2013,33
"12332",37,6,2013,42
"12333",37,7,2013,17
"12334",37,8,2013,5
"12335",37,9,2013,3
"12336",37,10,2013,3
"12337",38,1,2013,2
"12338",38,2,2013,5
"12339",38,3,2013,14
"12340",38,4,2013,37
"12341",38,5,2013,78
"12342",38,6,2013,145
"12343",38,7,2013,66
"12344",38,8,2013,16
"12345",38,9,2013,6
"12346",38,10,2013,2
"12347",38,11,2013,1
"12348",38,12,2013,2
"12349",39,1,2013,17
"12350",39,2,2013,23
"12351",39,3,2013,69
"12352",39,4,2013,72
"12353",39,5,2013,109
"12354",39,6,2013,181
"12355",39,7,2013,151
"12356",39,8,2013,60
"12357",39,9,2013,16
"12358",39,10,2013,5
"12359",40,1,2013,29
"12360",40,2,2013,30
"12361",40,3,2013,37
"12362",40,4,2013,43
"12363",40,5,2013,93
"12364",40,6,2013,149
"12365",40,7,2013,464
"12366",40,8,2013,322
"12367",40,9,2013,146
"12368",40,10,2013,38
"12369",40,11,2013,12
"12370",40,12,2013,3
"12371",41,1,2013,22
"12372",41,2,2013,19
"12373",41,3,2013,27
"12374",41,4,2013,40
"12375",41,5,2013,60
"12376",41,6,2013,172
"12377",41,7,2013,208
"12378",41,8,2013,132
"12379",41,9,2013,57
"12380",41,10,2013,11
"12381",41,11,2013,4
"12382",42,1,2013,35
"12383",42,2,2013,25
"12384",42,3,2013,27
"12385",42,4,2013,73
"12386",42,5,2013,131
"12387",42,6,2013,194
"12388",42,7,2013,174
"12389",42,8,2013,77
"12390",42,9,2013,23
"12391",42,10,2013,22
"12392",42,11,2013,8
"12393",42,12,2013,1
"12394",43,1,2013,12
"12395",43,2,2013,5
"12396",43,3,2013,8
"12397",43,4,2013,12
"12398",43,5,2013,43
"12399",43,6,2013,79
"12400",43,7,2013,125
"12401",43,8,2013,66
"12402",43,9,2013,25
"12403",43,10,2013,5
"12404",43,11,2013,4
"12405",44,1,2013,37
"12406",44,2,2013,43
"12407",44,3,2013,66
"12408",44,4,2013,22
"12409",44,5,2013,60
"12410",44,6,2013,194
"12411",44,7,2013,219
"12412",44,8,2013,185
"12413",44,9,2013,110
"12414",44,10,2013,41
"12415",44,11,2013,22
"12416",44,12,2013,7
"12417",45,1,2013,58
"12418",45,2,2013,51
"12419",45,3,2013,75
"12420",45,4,2013,103
"12421",45,5,2013,227
"12422",45,6,2013,441
"12423",45,7,2013,465
"12424",45,8,2013,331
"12425",45,9,2013,118
"12426",45,10,2013,32
"12427",45,11,2013,7
"12428",45,12,2013,2
"12429",46,1,2013,18
"12430",46,2,2013,14
"12431",46,3,2013,41
"12432",46,4,2013,50
"12433",46,5,2013,90
"12434",46,6,2013,151
"12435",46,7,2013,155
"12436",46,8,2013,96
"12437",46,9,2013,27
"12438",46,10,2013,10
"12439",46,11,2013,6
"12440",47,1,2013,7
"12441",47,2,2013,2
"12442",47,3,2013,23
"12443",47,4,2013,8
"12444",47,5,2013,48
"12445",47,6,2013,103
"12446",47,7,2013,25
"12447",47,8,2013,2
"12448",47,9,2013,1
"12449",47,11,2013,1
"12450",48,1,2013,17
"12451",48,2,2013,14
"12452",48,3,2013,37
"12453",48,4,2013,68
"12454",48,5,2013,177
"12455",48,6,2013,383
"12456",48,7,2013,253
"12457",48,8,2013,51
"12458",48,9,2013,12
"12459",48,10,2013,11
"12460",48,11,2013,5
"12461",49,1,2013,8
"12462",49,2,2013,8
"12463",49,3,2013,10
"12464",49,4,2013,18
"12465",49,5,2013,100
"12466",49,6,2013,81
"12467",49,7,2013,42
"12468",49,8,2013,31
"12469",49,9,2013,13
"12470",49,10,2013,3
"12471",49,11,2013,3
"12472",49,12,2013,2
"12473",50,1,2013,28
"12474",50,2,2013,21
"12475",50,3,2013,30
"12476",50,4,2013,113
"12477",50,5,2013,301
"12478",50,6,2013,498
"12479",50,7,2013,643
"12480",50,8,2013,501
"12481",50,9,2013,285
"12482",50,10,2013,87
"12483",50,11,2013,31
"12484",50,12,2013,15
"12485",51,1,2013,8
"12486",51,2,2013,7
"12487",51,3,2013,17
"12488",51,4,2013,18
"12489",51,5,2013,28
"12490",51,6,2013,61
"12491",51,7,2013,104
"12492",51,8,2013,66
"12493",51,9,2013,16
"12494",51,10,2013,6
"12495",52,1,2013,12
"12496",52,2,2013,16
"12497",52,3,2013,16
"12498",52,4,2013,56
"12499",52,5,2013,74
"12500",52,6,2013,197
"12501",52,7,2013,238
"12502",52,8,2013,131
"12503",52,9,2013,90
"12504",52,10,2013,22
"12505",52,11,2013,13
"12506",52,12,2013,4
"12507",53,1,2013,4
"12508",53,2,2013,3
"12509",53,3,2013,13
"12510",53,4,2013,8
"12511",53,5,2013,16
"12512",53,6,2013,18
"12513",53,7,2013,35
"12514",53,8,2013,6
"12515",53,9,2013,3
"12516",53,11,2013,2
"12517",54,1,2013,3
"12518",54,2,2013,1
"12519",54,3,2013,7
"12520",54,4,2013,13
"12521",54,5,2013,34
"12522",54,6,2013,53
"12523",54,7,2013,55
"12524",54,8,2013,54
"12525",54,9,2013,20
"12526",54,10,2013,17
"12527",54,11,2013,8
"12528",54,12,2013,3
"12529",55,1,2013,8
"12530",55,2,2013,9
"12531",55,3,2013,4
"12532",55,4,2013,9
"12533",55,5,2013,9
"12534",55,6,2013,37
"12535",55,7,2013,29
"12536",55,8,2013,22
"12537",55,9,2013,12
"12538",55,10,2013,3
"12539",55,11,2013,6
"12540",56,1,2013,5
"12541",56,3,2013,3
"12542",56,4,2013,5
"12543",56,5,2013,15
"12544",56,6,2013,52
"12545",56,7,2013,75
"12546",56,8,2013,51
"12547",56,9,2013,20
"12548",56,10,2013,15
"12549",56,11,2013,3
"12550",57,1,2013,31
"12551",57,2,2013,19
"12552",57,3,2013,34
"12553",57,4,2013,84
"12554",57,5,2013,257
"12555",57,6,2013,567
"12556",57,7,2013,681
"12557",57,8,2013,446
"12558",57,9,2013,203
"12559",57,10,2013,74
"12560",57,11,2013,24
"12561",57,12,2013,3
"12562",58,1,2013,3
"12563",58,3,2013,1
"12564",58,4,2013,11
"12565",58,5,2013,30
"12566",58,6,2013,76
"12567",58,7,2013,109
"12568",58,8,2013,54
"12569",58,9,2013,43
"12570",58,10,2013,26
"12571",58,11,2013,28
"12572",58,12,2013,3
"12573",60,1,2013,109
"12574",60,2,2013,78
"12575",60,3,2013,121
"12576",60,4,2013,91
"12577",60,5,2013,60
"12578",60,6,2013,152
"12579",60,7,2013,183
"12580",60,8,2013,100
"12581",60,9,2013,55
"12582",60,10,2013,50
"12583",60,11,2013,32
"12584",60,12,2013,12
"12585",61,1,2013,25
"12586",61,2,2013,15
"12587",61,3,2013,28
"12588",61,4,2013,35
"12589",61,5,2013,11
"12590",61,6,2013,23
"12591",61,7,2013,31
"12592",61,8,2013,17
"12593",61,9,2013,9
"12594",61,10,2013,10
"12595",61,11,2013,5
"12596",61,12,2013,1
"12597",62,1,2013,16
"12598",62,2,2013,33
"12599",62,3,2013,42
"12600",62,4,2013,56
"12601",62,5,2013,39
"12602",62,6,2013,89
"12603",62,7,2013,74
"12604",62,8,2013,40
"12605",62,9,2013,24
"12606",62,10,2013,13
"12607",62,11,2013,13
"12608",62,12,2013,8
"12609",63,1,2013,8
"12610",63,2,2013,11
"12611",63,3,2013,24
"12612",63,4,2013,25
"12613",63,5,2013,46
"12614",63,6,2013,81
"12615",63,7,2013,123
"12616",63,8,2013,53
"12617",63,9,2013,27
"12618",63,10,2013,9
"12619",63,11,2013,3
"12620",63,12,2013,1
"12621",64,1,2013,9
"12622",64,2,2013,24
"12623",64,3,2013,28
"12624",64,4,2013,35
"12625",64,5,2013,32
"12626",64,6,2013,25
"12627",64,7,2013,41
"12628",64,8,2013,20
"12629",64,9,2013,24
"12630",64,10,2013,19
"12631",64,11,2013,3
"12632",64,12,2013,4
"12633",65,1,2013,30
